Year,Location,Site,Depth,Transect,Interval,Genus,Species epithet,Species,Abundance,Size est.,Match,Family,a,b,Biomass,Trophic group
2016,Apo Reef,Aladin,11,3,15,Amblyglyphidodon,curacao,Amblyglyphidodon curacao,1,6,56,Pomacentridae,0.02512,3.06,6.04,Planktivore
2016,Apo Reef,Aladin,11,3,15,Chromis,xanthura,Chromis xanthura,1,6,333,Pomacentridae,0.009,2.773,1.29,Planktivore
2016,Apo Reef,Aladin,11,3,15,Pomacentrus,brachialis,Pomacentrus brachialis,4,6,820,Pomacentridae,0.0116,3.387,20.05,Herbivore
2016,Apo Reef,Aladin,11,3,15,Acanthochromis,polyacanthus,Acanthochromis polyacanthus,2,10,12,Pomacentridae,0.02188,3.01,44.78,Planktivore
2016,Apo Reef,Aladin,11,3,15,Scarus,niger,Scarus niger,1,15,956,Scaridae,0.0316,3.09,136.08,Herbivore
2016,Apo Reef,Aladin,11,3,15,Zanclus,cornutus,Zanclus cornutus,1,12,1088,Zanclidae,0.0147,3.37,63.7,Omnivore
2016,Apo Reef,Aladin,11,3,15,Dascyllus,reticulatus,Dascyllus reticulatus,18,4,407,Pomacentridae,0.0612,2.747,49.65,Herbivore
2016,Apo Reef,Aladin,11,3,15,Ctenochaetus,striatus,Ctenochaetus striatus,2,12,399,Acanthuridae,0.0137,3.083,58.19,Detritivore
2016,Apo Reef,Aladin,11,3,10,Abudefduf,vaigiensis,Abudefduf vaigiensis,15,7,11,Pomacentridae,0.0195,3.03,106.36,Herbivore
2016,Apo Reef,Aladin,11,3,10,Cirrhilabrus,cyanopleura,Cirrhilabrus cyanopleura,30,4,350,Labridae,0.01445,2.94,25.53,Planktivore
2016,Apo Reef,Aladin,11,3,10,Pomacentrus,brachialis,Pomacentrus brachialis,5,6,820,Pomacentridae,0.0116,3.387,25.06,Herbivore
2016,Apo Reef,Aladin,11,3,10,Gomphosus,varius,Gomphosus varius,1,12,496,Labridae,0.00676,2.96,10.58,Benthic Invertivore
2016,Apo Reef,Aladin,11,3,10,Dascyllus,reticulatus,Dascyllus reticulatus,30,4,407,Pomacentridae,0.0612,2.747,82.74,Herbivore
2016,Apo Reef,Aladin,11,3,10,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,1,6,795,Pomacentridae,0.02138,2.99,4.54,Herbivore
2016,Apo Reef,Aladin,11,3,10,Naso,vlamingii,Naso vlamingii,1,15,675,Acanthuridae,0.0497,2.839,108.46,Herbivore
2016,Apo Reef,Aladin,11,3,10,Chromis,xanthura,Chromis xanthura,1,13,333,Pomacentridae,0.009,2.773,11.05,Planktivore
2016,Apo Reef,Aladin,11,3,10,Balistapus,undulatus,Balistapus undulatus,1,15,153,Balistidae,0.0058,3.554,87.75,Omnivore
2016,Apo Reef,Aladin,11,3,10,Pomacentrus,vaiuli,Pomacentrus vaiuli,2,6,847,Pomacentridae,0.0619,2.628,13.73,Herbivore
2016,Apo Reef,Aladin,11,3,10,CHeilinus,fasciatus,CHeilinus fasciatus,1,12,270,Labridae,0.01487,3,25.7,Benthic Invertivore
2016,Apo Reef,Aladin,11,3,10,Scarus,niger,Scarus niger,3,12,956,Scaridae,0.0316,3.09,204.87,Herbivore
2016,Apo Reef,Aladin,11,3,10,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,1,11,795,Pomacentridae,0.02138,2.99,27.78,Herbivore
2016,Apo Reef,Aladin,11,3,10,Chaetodon,baronessa,Chaetodon baronessa,2,12,236,Chaetodontidae,0.0448,2.828,100.98,Corallivore
2016,Apo Reef,Aladin,11,3,10,Scarus,hypselopterus,Scarus hypselopterus,1,10,953,Scaridae,0.00389,3.12,5.13,Herbivore
2016,Apo Reef,Aladin,11,3,10,Paracirrhites,arcatus,Paracirrhites arcatus,1,12,724,Cirrhitidae,0.00912,3.07,18.75,Benthic Invertivore
2016,Apo Reef,Aladin,11,3,10,Ctenochaetus,striatus,Ctenochaetus striatus,1,10,399,Acanthuridae,0.0137,3.083,16.59,Detritivore
2016,Apo Reef,Aladin,11,3,10,Amblyglyphidodon,curacao,Amblyglyphidodon curacao,1,10,56,Pomacentridae,0.02512,3.06,28.84,Planktivore
2016,Apo Reef,Aladin,11,3,10,Chromis,viridis,Chromis viridis,1,4,330,Pomacentridae,0.0642,2.518,2.11,Herbivore
2016,Apo Reef,Aladin,11,3,10,Thalassoma,lunare,Thalassoma lunare,1,6,1061,Labridae,0.01072,2.96,2.16,Benthic Invertivore
2016,Apo Reef,Aladin,11,3,10,Cephalopholis,urodeta,Cephalopholis urodeta,1,10,229,Serranidae,0.02822,2.818,18.56,Piscivore
2016,Apo Reef,Aladin,11,3,5,Pomacentrus,lepidogenys,Pomacentrus lepidogenys,1,6,830,Pomacentridae,0.0215,3.21,6.77,Herbivore
2016,Apo Reef,Aladin,11,3,5,Chromis,margaritifer,Chromis margaritifer,6,4,319,Pomacentridae,0.0182,3,6.99,Herbivore
2016,Apo Reef,Aladin,11,3,5,Chromis,viridis,Chromis viridis,10,5,330,Pomacentridae,0.0642,2.518,36.94,Herbivore
2016,Apo Reef,Aladin,11,3,5,Amblyglyphidodon,curacao,Amblyglyphidodon curacao,3,6,56,Pomacentridae,0.02512,3.06,18.13,Planktivore
2016,Apo Reef,Aladin,11,3,5,Cirrhilabrus,cyanopleura,Cirrhilabrus cyanopleura,10,6,350,Labridae,0.01445,2.94,28.03,Planktivore
2016,Apo Reef,Aladin,11,3,5,Pomacentrus,brachialis,Pomacentrus brachialis,1,6,820,Pomacentridae,0.0116,3.387,5.01,Herbivore
2016,Apo Reef,Aladin,11,3,5,Scarus,niger,Scarus niger,1,6,956,Scaridae,0.0316,3.09,8.02,Herbivore
2016,Apo Reef,Aladin,11,3,5,Acanthochromis,polyacanthus,Acanthochromis polyacanthus,1,12,12,Pomacentridae,0.02188,3.01,38.76,Planktivore
2016,Apo Reef,Aladin,11,3,5,Pomacentrus,amboinensis,Pomacentrus amboinensis,3,6,815,Pomacentridae,0.04394,2.824,20.77,Herbivore
2016,Apo Reef,Aladin,11,3,5,Chromis,viridis,Chromis viridis,1,5,330,Pomacentridae,0.0642,2.518,3.69,Herbivore
2016,Apo Reef,Aladin,11,3,5,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,4,8,795,Pomacentridae,0.02138,2.99,42.89,Herbivore
2016,Apo Reef,Aladin,11,3,5,Oxycheilinus,digramma,Oxycheilinus digramma,1,12,714,Labridae,0.01449,3,25.04,Benthic Invertivore
2016,Apo Reef,Aladin,11,3,5,Heniochus,singularius,Heniochus singularius,2,18,555,Chaetodontidae,0.03009,3,350.97,Corallivore
2016,Apo Reef,Aladin,11,3,5,Abudefduf,vaigiensis,Abudefduf vaigiensis,10,12,11,Pomacentridae,0.0195,3.03,363.04,Herbivore
2016,Apo Reef,Ego Wall,11,1,5,Chromis,margaritifer,Chromis margaritifer,27,2,319,Pomacentridae,0.0182,3,3.93,Herbivore
2016,Apo Reef,Ego Wall,11,1,5,Chromis,ternatensis,Chromis ternatensis,7,3,328,Pomacentridae,0.043,2.889,7.19,Planktivore
2016,Apo Reef,Ego Wall,11,1,5,Labroides,dimidiatus,Labroides dimidiatus,1,2,583,Labridae,0.00447,3.13,0.04,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,1,5,Melichthys,vidua,Melichthys vidua,1,9,646,Balistidae,0.0058,3.554,14.28,Omnivore
2016,Apo Reef,Ego Wall,11,1,5,Balistoides,viridescens,Balistoides viridescens,1,39,156,Balistidae,0.02442,3.018,1547.31,Corallivore
2016,Apo Reef,Ego Wall,11,1,5,Chromis,margaritifer,Chromis margaritifer,36,3,319,Pomacentridae,0.0182,3,17.69,Herbivore
2016,Apo Reef,Ego Wall,11,1,5,Chaetodon,lunulatus,Chaetodon lunulatus,2,4,244,Chaetodontidae,0.02239,3.01,2.91,Corallivore
2016,Apo Reef,Ego Wall,11,1,5,Chromis,retrofasciata,Chromis retrofasciata,1,2,325,Pomacentridae,0.009,2.773,0.06,Herbivore
2016,Apo Reef,Ego Wall,11,1,5,Chaetodon,kleinii,Chaetodon kleinii,1,1,241,Chaetodontidae,0.0448,2.828,0.04,Herbivore
2016,Apo Reef,Ego Wall,11,1,5,Odonus,niger,Odonus niger,2,6,699,Balistidae,0.0119,3,5.14,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,1,10,Chromis,margaritifer,Chromis margaritifer,30,2,319,Pomacentridae,0.0182,3,4.37,Herbivore
2016,Apo Reef,Ego Wall,11,1,10,Labrichthys,unilineatus,Labrichthys unilineatus,1,10,581,Labridae,0.01503,3,15.03,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,1,10,Chromis,analis,Chromis analis,3,2,307,Pomacentridae,0.0182,3,0.44,Planktivore
2016,Apo Reef,Ego Wall,11,1,10,Melichthys,vidua,Melichthys vidua,2,10,646,Balistidae,0.0058,3.554,41.54,Omnivore
2016,Apo Reef,Ego Wall,11,1,10,Acanthurus,japonicus,Acanthurus japonicus,2,10,20,Acanthuridae,0.02188,2.97,40.84,Herbivore
2016,Apo Reef,Ego Wall,11,1,10,Chromis,margaritifer,Chromis margaritifer,10,2,319,Pomacentridae,0.0182,3,1.46,Herbivore
2016,Apo Reef,Ego Wall,11,1,10,Centropyge,vrolikii,Centropyge vrolikii,1,4,218,Pomacanthidae,0.0302,2.89,1.66,Corallivore
2016,Apo Reef,Ego Wall,11,1,10,Ptereleotris,evides,Ptereleotris evides,2,3,899,Ptereleotridae,0.00389,3.12,0.24,Planktivore
2016,Apo Reef,Ego Wall,11,1,10,Cirrhilabrus,cyanopleura,Cirrhilabrus cyanopleura,3,4,350,Labridae,0.01445,2.94,2.55,Planktivore
2016,Apo Reef,Ego Wall,11,1,10,Balistapus,undulatus,Balistapus undulatus,1,10,153,Balistidae,0.0058,3.554,20.77,Omnivore
2016,Apo Reef,Ego Wall,11,1,15,Acanthurus,japonicus,Acanthurus japonicus,2,10,20,Acanthuridae,0.02188,2.97,40.84,Herbivore
2016,Apo Reef,Ego Wall,11,1,15,Chromis,margaritifer,Chromis margaritifer,21,2,319,Pomacentridae,0.0182,3,3.06,Herbivore
2016,Apo Reef,Ego Wall,11,1,15,Amanses,scopas,Amanses scopas,2,7,48,Monacanthidae,0.02089,2.92,12.26,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,1,15,Paracirrhites,arcatus,Paracirrhites arcatus,2,4,724,Cirrhitidae,0.00912,3.07,1.29,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,1,15,Myripristis,berndti,Myripristis berndti,3,8,656,Holocentridae,0.0168,3.061,29.29,Planktivore
2016,Apo Reef,Ego Wall,11,1,15,Chaetodon,lunulatus,Chaetodon lunulatus,2,7,244,Chaetodontidae,0.02239,3.01,15.66,Corallivore
2016,Apo Reef,Ego Wall,11,1,15,Chaetodon,adiergastos,Chaetodon adiergastos,1,13,233,Chaetodontidae,0.02239,3.01,50.47,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,1,15,Centropyge,bispinosus,Centropyge bispinosus,1,5,208,Pomacanthidae,0.03236,2.74,2.66,Corallivore
2016,Apo Reef,Ego Wall,11,1,15,Acanthurus,japonicus,Acanthurus japonicus,1,8,20,Acanthuridae,0.02188,2.97,10.53,Herbivore
2016,Apo Reef,Ego Wall,11,1,15,Chromis,margaritifer,Chromis margaritifer,25,2,319,Pomacentridae,0.0182,3,3.64,Herbivore
2016,Apo Reef,Ego Wall,11,1,15,Pomacentrus,lepidogenys,Pomacentrus lepidogenys,1,2,830,Pomacentridae,0.0215,3.21,0.2,Herbivore
2016,Apo Reef,Ego Wall,11,1,15,Centropyge,vrolikii,Centropyge vrolikii,1,4,218,Pomacanthidae,0.0302,2.89,1.66,Corallivore
2016,Apo Reef,Ego Wall,11,1,15,Chromis,margaritifer,Chromis margaritifer,32,2,319,Pomacentridae,0.0182,3,4.66,Herbivore
2016,Apo Reef,Ego Wall,11,1,15,Scarus,niger,Scarus niger,1,18,956,Scaridae,0.0316,3.09,239.04,Herbivore
2016,Apo Reef,Ego Wall,11,1,15,Centropyge,vrolikii,Centropyge vrolikii,1,4,218,Pomacanthidae,0.0302,2.89,1.66,Corallivore
2016,Apo Reef,Ego Wall,11,1,15,Odonus,niger,Odonus niger,2,6,699,Balistidae,0.0119,3,5.14,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,1,15,Zebrasoma,scopas,Zebrasoma scopas,1,8,1090,Acanthuridae,0.04,2.867,15.53,Herbivore
2016,Apo Reef,Ego Wall,11,1,15,Thalassoma,hardwicke,Thalassoma hardwicke,2,2,1059,Labridae,0.00977,3.04,0.16,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,1,15,Chromis,margaritifer,Chromis margaritifer,12,2,319,Pomacentridae,0.0182,3,1.75,Herbivore
2016,Apo Reef,Ego Wall,11,1,15,Cephalopholis,urodeta,Cephalopholis urodeta,1,4,229,Serranidae,0.02822,2.818,1.4,Piscivore
2016,Apo Reef,Ego Wall,11,1,15,Acanthurus,japonicus,Acanthurus japonicus,1,4,20,Acanthuridae,0.02188,2.97,1.34,Herbivore
2016,Apo Reef,Ego Wall,11,1,15,Plectroglyphidodon,dickii,Plectroglyphidodon dickii,2,2,792,Pomacentridae,0.0612,2.747,0.82,Corallivore
2016,Apo Reef,Ego Wall,11,1,15,Melichthys,vidua,Melichthys vidua,1,10,646,Balistidae,0.0058,3.554,20.77,Omnivore
2016,Apo Reef,Ego Wall,11,1,15,Balistapus,undulatus,Balistapus undulatus,1,10,153,Balistidae,0.0058,3.554,20.77,Omnivore
2016,Apo Reef,Ego Wall,11,1,15,Balistapus,undulatus,Balistapus undulatus,1,12,153,Balistidae,0.0058,3.554,39.7,Omnivore
2016,Apo Reef,Ego Wall,11,1,15,Ctenochaetus,binotatus,Ctenochaetus binotatus,1,10,395,Acanthuridae,0.081,2.59,31.51,Detritivore
2016,Apo Reef,Ego Wall,11,1,20,Chromis,margaritifer,Chromis margaritifer,21,2,319,Pomacentridae,0.0182,3,3.06,Herbivore
2016,Apo Reef,Ego Wall,11,1,20,Cirrhilabrus,cyanopleura,Cirrhilabrus cyanopleura,8,2,350,Labridae,0.01445,2.94,0.89,Planktivore
2016,Apo Reef,Ego Wall,11,1,20,Chlorurus,sordidus,Chlorurus sordidus,1,10,295,Scaridae,0.0319,2.927,26.96,Detritivore
2016,Apo Reef,Ego Wall,11,1,20,Siganus,vulpinus,Siganus vulpinus,1,10,1009,Siganidae,0.0287,3,28.7,Herbivore
2016,Apo Reef,Ego Wall,11,1,20,Melichthys,vidua,Melichthys vidua,1,10,646,Balistidae,0.0058,3.554,20.77,Omnivore
2016,Apo Reef,Ego Wall,11,1,20,Chromis,margaritifer,Chromis margaritifer,18,2,319,Pomacentridae,0.0182,3,2.62,Herbivore
2016,Apo Reef,Ego Wall,11,1,20,Melichthys,vidua,Melichthys vidua,1,8,646,Balistidae,0.0058,3.554,9.4,Omnivore
2016,Apo Reef,Ego Wall,11,1,20,Chaetodon,baronessa,Chaetodon baronessa,1,4,236,Chaetodontidae,0.0448,2.828,2.26,Corallivore
2016,Apo Reef,Ego Wall,11,1,20,Ctenochaetus,binotatus,Ctenochaetus binotatus,1,4,395,Acanthuridae,0.081,2.59,2.94,Detritivore
2016,Apo Reef,Ego Wall,11,1,20,Centropyge,vrolikii,Centropyge vrolikii,1,3,218,Pomacanthidae,0.0302,2.89,0.72,Corallivore
2016,Apo Reef,Ego Wall,11,1,25,Chromis,margaritifer,Chromis margaritifer,18,2,319,Pomacentridae,0.0182,3,2.62,Herbivore
2016,Apo Reef,Ego Wall,11,1,25,Zanclus,cornutus,Zanclus cornutus,1,5,1088,Zanclidae,0.0147,3.37,3.33,Omnivore
2016,Apo Reef,Ego Wall,11,1,25,Pseudocheilinus,evanidus,Pseudocheilinus evanidus,1,3,879,Labridae,0.00488,3.51,0.23,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,1,25,Cephalopholis,urodeta,Cephalopholis urodeta,1,4,229,Serranidae,0.02822,2.818,1.4,Piscivore
2016,Apo Reef,Ego Wall,11,1,25,Pygoplites,diacanthus,Pygoplites diacanthus,1,21,918,Pomacanthidae,0.00514,3,47.6,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,1,25,Acanthurus,nigrofuscus,Acanthurus nigrofuscus,1,18,27,Acanthuridae,0.0089,3.278,115.92,Herbivore
2016,Apo Reef,Ego Wall,11,1,25,Balistoides,conspicillum,Balistoides conspicillum,1,18,154,Balistidae,0.02344,2.96,121.78,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,1,25,Chromis,margaritifer,Chromis margaritifer,21,2,319,Pomacentridae,0.0182,3,3.06,Herbivore
2016,Apo Reef,Ego Wall,11,1,25,Chaetodon,ornatissimus,Chaetodon ornatissimus,1,5,250,Chaetodontidae,0.02239,3.01,2.84,Corallivore
2016,Apo Reef,Ego Wall,11,1,25,Acanthurus,japonicus,Acanthurus japonicus,1,4,20,Acanthuridae,0.02188,2.97,1.34,Herbivore
2016,Apo Reef,Ego Wall,11,1,25,Chaetodon,baronessa,Chaetodon baronessa,2,6,236,Chaetodontidae,0.0448,2.828,14.22,Corallivore
2016,Apo Reef,Ego Wall,11,1,25,Pomacentrus,lepidogenys,Pomacentrus lepidogenys,1,4,830,Pomacentridae,0.0215,3.21,1.84,Herbivore
2016,Apo Reef,Ego Wall,11,2,25,Ctenochaetus,striatus,Ctenochaetus striatus,4,8,399,Acanthuridae,0.0137,3.083,33.34,Detritivore
2016,Apo Reef,Ego Wall,11,2,25,Naso,lituratus,Naso lituratus,2,12,668,Acanthuridae,0.0497,2.839,115.13,Herbivore
2016,Apo Reef,Ego Wall,11,2,25,Zebrasoma,scopas,Zebrasoma scopas,20,6,1090,Acanthuridae,0.04,2.867,136.16,Herbivore
2016,Apo Reef,Ego Wall,11,2,25,Chromis,margaritifer,Chromis margaritifer,30,6,319,Pomacentridae,0.0182,3,117.94,Herbivore
2016,Apo Reef,Ego Wall,11,2,25,Centropyge,vrolikii,Centropyge vrolikii,1,6,218,Pomacanthidae,0.0302,2.89,5.36,Corallivore
2016,Apo Reef,Ego Wall,11,2,25,Arothron,nigropunctatus,Arothron nigropunctatus,1,15,137,Tetraodontidae,0.02655,3,89.61,Corallivore
2016,Apo Reef,Ego Wall,11,2,25,Dascyllus,trimaculatus,Dascyllus trimaculatus,6,6,409,Pomacentridae,0.03132,3.043,43.84,Herbivore
2016,Apo Reef,Ego Wall,11,2,25,Chromis,retrofasciata,Chromis retrofasciata,1,6,325,Pomacentridae,0.009,2.773,1.29,Herbivore
2016,Apo Reef,Ego Wall,11,2,25,Centropyge,vrolikii,Centropyge vrolikii,1,12,218,Pomacanthidae,0.0302,2.89,39.7,Corallivore
2016,Apo Reef,Ego Wall,11,2,25,Paracirrhites,arcatus,Paracirrhites arcatus,1,8,724,Cirrhitidae,0.00912,3.07,5.4,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,2,25,Heniochus,varius,Heniochus varius,1,8,557,Chaetodontidae,0.02502,3,12.81,Corallivore
2016,Apo Reef,Ego Wall,11,2,25,Balistapus,undulatus,Balistapus undulatus,1,20,153,Balistidae,0.0058,3.554,243.94,Omnivore
2016,Apo Reef,Ego Wall,11,2,25,Naso,lituratus,Naso lituratus,1,10,668,Acanthuridae,0.0497,2.839,34.3,Herbivore
2016,Apo Reef,Ego Wall,11,2,25,Heniochus,varius,Heniochus varius,3,15,557,Chaetodontidae,0.02502,3,253.33,Corallivore
2016,Apo Reef,Ego Wall,11,2,25,Pomacentrus,philippinus,Pomacentrus philippinus,2,12,837,Pomacentridae,0.0508,2.707,84.77,Herbivore
2016,Apo Reef,Ego Wall,11,2,25,Chaetodon,baronessa,Chaetodon baronessa,1,8,236,Chaetodontidae,0.0448,2.828,16.04,Corallivore
2016,Apo Reef,Ego Wall,11,2,25,Scolopsis,margaritifer,Scolopsis margaritifer,1,15,974,Nemipteridae,0.01202,2.99,39.48,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,2,25,Chromis,xanthura,Chromis xanthura,10,6,333,Pomacentridae,0.009,2.773,12.94,Planktivore
2016,Apo Reef,Ego Wall,11,2,25,Pomacentrus,lepidogenys,Pomacentrus lepidogenys,2,6,830,Pomacentridae,0.0215,3.21,13.53,Herbivore
2016,Apo Reef,Ego Wall,11,2,25,Chaetodon,vagabundus,Chaetodon vagabundus,2,15,264,Chaetodontidae,0.02776,2.973,174.17,Corallivore
2016,Apo Reef,Ego Wall,11,2,25,Neopomacentrus,anabatoides,Neopomacentrus anabatoides,5,5,691,Pomacentridae,0.01479,2.99,9.1,Planktivore
2016,Apo Reef,Ego Wall,11,2,25,Chaetodon,ornatissimus,Chaetodon ornatissimus,1,10,250,Chaetodontidae,0.02239,3.01,22.91,Corallivore
2016,Apo Reef,Ego Wall,11,2,25,Pygoplites,diacanthus,Pygoplites diacanthus,1,30,918,Pomacanthidae,0.00514,3,138.78,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,2,25,Naso,brevirostris,Naso brevirostris,2,60,665,Acanthuridae,0.0602,2.743,9080.2,Herbivore
2016,Apo Reef,Ego Wall,11,2,10,Chromis,margaritifer,Chromis margaritifer,40,2,319,Pomacentridae,0.0182,3,5.82,Herbivore
2016,Apo Reef,Ego Wall,11,2,10,Pseudanthias,tuka,Pseudanthias tuka,30,3,875,Serranidae,0.00955,2.97,7.48,Planktivore
2016,Apo Reef,Ego Wall,11,2,10,Chlorurus,bleekeri,Chlorurus bleekeri,2,20,288,Scaridae,0.01995,3.01,328.91,Herbivore
2016,Apo Reef,Ego Wall,11,2,10,Siganus,vulpinus,Siganus vulpinus,1,16,1009,Siganidae,0.0287,3,117.56,Herbivore
2016,Apo Reef,Ego Wall,11,2,10,Labroides,dimidiatus,Labroides dimidiatus,1,1,583,Labridae,0.00447,3.13,0,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,2,10,Chaetodon,lunulatus,Chaetodon lunulatus,2,7,244,Chaetodontidae,0.02239,3.01,15.66,Corallivore
2016,Apo Reef,Ego Wall,11,2,10,Chromis,margaritifer,Chromis margaritifer,20,7,319,Pomacentridae,0.0182,3,124.85,Herbivore
2016,Apo Reef,Ego Wall,11,2,10,Balistapus,undulatus,Balistapus undulatus,1,10,153,Balistidae,0.0058,3.554,20.77,Omnivore
2016,Apo Reef,Ego Wall,11,2,10,Ctenochaetus,striatus,Ctenochaetus striatus,1,10,399,Acanthuridae,0.0137,3.083,16.59,Detritivore
2016,Apo Reef,Ego Wall,11,2,15,Melichthys,vidua,Melichthys vidua,1,10,646,Balistidae,0.0058,3.554,20.77,Omnivore
2016,Apo Reef,Ego Wall,11,2,15,Ptereleotris,evides,Ptereleotris evides,4,2,899,Ptereleotridae,0.00389,3.12,0.14,Planktivore
2016,Apo Reef,Ego Wall,11,2,15,Amblyglyphidodon,curacao,Amblyglyphidodon curacao,4,8,56,Pomacentridae,0.02512,3.06,58.28,Planktivore
2016,Apo Reef,Ego Wall,11,2,15,Chromis,margaritifer,Chromis margaritifer,6,2,319,Pomacentridae,0.0182,3,0.87,Herbivore
2016,Apo Reef,Ego Wall,11,2,15,Chromis,margaritifer,Chromis margaritifer,14,2,319,Pomacentridae,0.0182,3,2.04,Herbivore
2016,Apo Reef,Ego Wall,11,2,15,Scarus,forsteni,Scarus forsteni,1,8,949,Scaridae,0.01995,3.01,10.43,Herbivore
2016,Apo Reef,Ego Wall,11,2,15,Acanthurus,japonicus,Acanthurus japonicus,1,10,20,Acanthuridae,0.02188,2.97,20.42,Herbivore
2016,Apo Reef,Ego Wall,11,2,20,Pomacentrus,philippinus,Pomacentrus philippinus,1,5,837,Pomacentridae,0.0508,2.707,3.96,Herbivore
2016,Apo Reef,Ego Wall,11,2,20,Ctenochaetus,striatus,Ctenochaetus striatus,1,12,399,Acanthuridae,0.0137,3.083,29.1,Detritivore
2016,Apo Reef,Ego Wall,11,2,20,Chromis,margaritifer,Chromis margaritifer,6,2,319,Pomacentridae,0.0182,3,0.87,Herbivore
2016,Apo Reef,Ego Wall,11,2,20,Cheilinus,undulatus,Cheilinus undulatus,1,40,274,Labridae,0.01514,2.99,933.87,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,2,20,Acanthurus,japonicus,Acanthurus japonicus,1,10,20,Acanthuridae,0.02188,2.97,20.42,Herbivore
2016,Apo Reef,Ego Wall,11,2,20,Naso,brevirostris,Naso brevirostris,2,50,665,Acanthuridae,0.0602,2.743,5506.82,Herbivore
2016,Apo Reef,Ego Wall,11,2,20,Chromis,margaritifer,Chromis margaritifer,3,2,319,Pomacentridae,0.0182,3,0.44,Herbivore
2016,Apo Reef,Ego Wall,11,2,20,Melichthys,vidua,Melichthys vidua,2,10,646,Balistidae,0.0058,3.554,41.54,Omnivore
2016,Apo Reef,Ego Wall,11,3,5,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,1,6,795,Pomacentridae,0.02138,2.99,4.54,Herbivore
2016,Apo Reef,Ego Wall,11,3,5,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,3,8,795,Pomacentridae,0.02138,2.99,32.16,Herbivore
2016,Apo Reef,Ego Wall,11,3,5,Paracirrhites,arcatus,Paracirrhites arcatus,1,12,724,Cirrhitidae,0.00912,3.07,18.75,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,3,5,Paracirrhites,arcatus,Paracirrhites arcatus,1,10,724,Cirrhitidae,0.00912,3.07,10.72,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,3,5,Abudefduf,vaigiensis,Abudefduf vaigiensis,6,10,11,Pomacentridae,0.0195,3.03,125.37,Herbivore
2016,Apo Reef,Ego Wall,11,3,5,Melichthys,vidua,Melichthys vidua,1,20,646,Balistidae,0.0058,3.554,243.94,Omnivore
2016,Apo Reef,Ego Wall,11,3,5,Centropyge,vrolikii,Centropyge vrolikii,2,10,218,Pomacanthidae,0.0302,2.89,46.89,Corallivore
2016,Apo Reef,Ego Wall,11,3,5,Ctenochaetus,striatus,Ctenochaetus striatus,2,10,399,Acanthuridae,0.0137,3.083,33.17,Detritivore
2016,Apo Reef,Ego Wall,11,3,5,Chromis,margaritifer,Chromis margaritifer,2,6,319,Pomacentridae,0.0182,3,7.86,Herbivore
2016,Apo Reef,Ego Wall,11,3,5,Cephalopholis,urodeta,Cephalopholis urodeta,1,10,229,Serranidae,0.02822,2.818,18.56,Piscivore
2016,Apo Reef,Ego Wall,11,3,5,Arothron,stellatus,Arothron stellatus,1,20,140,Tetraodontidae,0.0915,2.672,274.01,Benthic Invertivore
2016,Apo Reef,Ego Wall,11,3,5,Chromis,margaritifer,Chromis margaritifer,30,5,319,Pomacentridae,0.0182,3,68.25,Herbivore
2016,Apo Reef,Ego Wall,11,3,5,Balistapus,undulatus,Balistapus undulatus,1,12,153,Balistidae,0.0058,3.554,39.7,Omnivore
2016,Apo Reef,Ego Wall,11,3,5,Chaetodon,ornatissimus,Chaetodon ornatissimus,2,10,250,Chaetodontidae,0.02239,3.01,45.82,Corallivore
2016,Apo Reef,Ego Wall,11,3,5,Naso,lituratus,Naso lituratus,3,12,668,Acanthuridae,0.0497,2.839,172.69,Herbivore
2016,Apo Reef,Ego Wall,11,3,5,Pomacentrus,lepidogenys,Pomacentrus lepidogenys,1,4,830,Pomacentridae,0.0215,3.21,1.84,Herbivore
2016,Apo Reef,Ego Wall,11,3,5,Chaetodon,ulietensis,Chaetodon ulietensis,1,15,262,Chaetodontidae,0.03114,2.874,74.71,Corallivore
2016,Apo Reef,Ego Wall,11,3,10,Chaetodon,ornatissimus,Chaetodon ornatissimus,1,10,250,Chaetodontidae,0.02239,3.01,22.91,Corallivore
